127,691.630343068
128,704.087417547
129,685.419719539
130,710.29503793
131,717.247378735
132,735.002022672
133,720.870765522
134,729.669598755
135,729.590253914
136,739.537951948
137,749.774251086
138,756.922829743
139,765.886105181
140,765.910143412
141,778.435281583
142,760.774133064
143,775.279224055
144,761.614323535
145,790.375614047
146,784.659145415
147,808.913677543
148,782.72601528
149,798.490598086
150,819.008891146
151,816.158692299
152,810.815238844
153,811.663614496
154,813.446310413
155,839.802955965
156,849.873275673
157,826.717771206
158,860.584013278
159,855.703860973
160,857.859504048
161,867.899449602
162,871.491488733
163,873.175508547
164,880.410404766
165,868.440496228
166,877.058110238
167,891.11865073
168,896.864568357
169,904.8615809
170,890.358302789
171,929.46961709
172,903.648373572
173,938.926118874
174,922.975928472
175,947.846066583
176,933.907133892
177,941.333850162
178,930.65970048
179,969.668607149
180,944.187204574
181,964.372309618
182,981.031072487
183,990.698386787
184,990.118979719
185,1002.95395059
186,996.375662081
187,994.583338607
188,989.623188524
189,1006.68925758
190,1028.77398473
191,1015.93920148
192,1001.39220134
193,1009.92609037
194,1014.9618523
195,1052.97080898
196,1055.04068302
197,1050.18899643
198,1038.95104027
199,1041.51392083
200,1070.30055287
201,1067.50288329
202,1059.23320807
203,1079.63249687
204,1091.67888841
205,1072.3916023
206,1071.14337919
207,1075.34466113
208,1083.1156081
209,1106.25752415
210,1128.24692153
211,1134.01104782
212,1131.60690456
213,1108.66887089
214,1146.93288156
215,1142.22475377
216,1157.7071723
217,1154.56354206
218,1154.38835943
219,1136.94487454
220,1141.26901739
221,1149.36323625
222,1151.06067094
223,1173.95425291
224,1177.59246037
225,1203.04783857
226,1190.92043381
227,1205.05295216
228,1196.63816592
229,1199.03626392
230,1227.22699978
231,1217.31278724
232,1211.94441188
233,1243.6036926
234,1223.4878634
235,1223.89051602
236,1221.0599697
237,1231.29161234
238,1243.37981004
239,1237.47333797
240,1276.51070114
241,1257.93418016
242,1250.03031901
243,1288.35117289
244,1282.61816824
245,1271.1786641
246,1272.43789826
247,1309.41493277
248,1317.65151997
249,1303.09146506
250,1306.48010987
251,1323.41159666
252,1332.22515745
253,1324.02485651
254,1333.41954181
255,1328.3706088
256,1322.06106276
257,1333.02958274
258,1344.3801565
259,1349.88181523
260,1376.00254945
261,1374.22527493
262,1379.31890572
263,1360.50185289
264,1364.95343135
265,1400.8157565
266,1404.47198402
267,1383.08246702
268,1403.62673948
269,1385.03059028
270,1394.81007154
271,1411.59746265
272,1431.81877556
273,1417.67403524
274,1416.35752372
275,1426.23927392
276,1436.24111304
277,1426.31257496
278,1453.59212327
279,1455.4614502
280,1455.90057972
281,1477.9654688
282,1484.51456303
283,1490.72271343
284,1470.0046363
285,1489.92778826
286,1493.58150964
287,1509.88968831
288,1515.78543692
289,1515.00406299
290,1526.47477129
291,1512.40083894
292,1509.99640199
293,1512.40520375
294,1544.80457599
295,1533.95055018
296,1536.70804034
297,1527.32034537
298,1546.67643181
299,1551.52041187
300,1569.98621504
